Branch,Division,Group,Item,Qty,Total_Amount,branch_total_sales,unit_price,item_sales_share_in_branch,item_rank_in_branch,is_top10_item_in_branch,group_total_sales,group_rank_in_branch,is_top3_group_in_branch,group_sales_share_in_branch
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),3.0,270162.16,4391472696.01,90054.05333333333,6.151971757571523e-05,97.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),2.0,238378.38,4391472696.01,119189.19,5.4282104546974776e-05,98.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),4.0,360216.21,4391472696.01,90054.0525,8.202628934190686e-05,93.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),1.0,119189.19,4391472696.01,119189.19,2.7141052273487388e-05,104.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),3.0,357567.56,4391472696.01,119189.18666666666,8.142315454332174e-05,94.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CHERRY JAM (P),1.0,119189.19,4391472696.01,119189.19,2.7141052273487388e-05,104.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),7.0,630378.37,4391472696.01,90054.05285714286,0.0001435460069176,83.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),6.0,540324.31,4391472696.01,90054.05166666668,0.0001230394328742,86.0,0,13383621.38,9.0,0,0.0030476385273122
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,38.0,6793783.69,4391472696.01,178783.78131578947,0.0015470399477088,36.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,23.0,4112026.97,4391472696.01,178783.78130434782,0.0009363662840796,46.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,2.0,357567.56,4391472696.01,178783.78,8.142315454332174e-05,94.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BROWNIES.,28.0,5005945.88,4391472696.01,178783.7814285714,0.001139924172715,42.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,STRAWBERRY.,128.0,22884324.02,4391472696.01,178783.78140625,0.0052110819317611,26.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SPRINKLES.,6.0,1072702.69,4391472696.01,178783.78166666665,0.0002442694659071,76.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BLUEBERRIES.,25.0,5959459.38,4391472696.01,238378.3752,0.0013570525863486,39.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRIES.,21.0,5005945.88,4391472696.01,238378.37523809524,0.001139924172715,42.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PEANUT BUTTER CUPS.,1.0,238378.38,4391472696.01,238378.38,5.4282104546974776e-05,98.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SALTED CARAMEL SAUCE.,2.0,357567.56,4391472696.01,178783.78,8.142315454332174e-05,94.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE SAUCE.,3.0,536351.34,4391472696.01,178783.78,0.0001221347318149,87.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,NUTELLA SAUCE.,67.0,11978513.35,4391472696.01,178783.78134328357,0.0027276756976955,30.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,LOTUS SAUCE.,16.0,2860540.5,4391472696.01,178783.78125,0.0006513852409008,51.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,WHIPPED  CREAM.,9.0,2145405.38,4391472696.01,238378.37555555557,0.0004885389318142,56.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CARAMEL SAUCE.,6.0,1072702.69,4391472696.01,178783.78166666665,0.0002442694659071,76.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PISTACHIO SAUCE.,6.0,1430270.25,4391472696.01,238378.375,0.0003256926204504,67.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE CHIPS.,3.0,715135.13,4391472696.01,238378.37666666668,0.0001628463113637,82.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,FRUIT LOOPS.,1.0,178783.78,4391472696.01,178783.78,4.071157727166087e-05,102.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GRANOLA BERRIES.,4.0,953513.5,4391472696.01,238378.375,0.0002171284136336,77.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRY JAM.,2.0,476756.75,4391472696.01,238378.375,0.0001085642068168,89.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GUMMY BEARS.,7.0,1251486.47,4391472696.01,178783.7814285714,0.0002849810431787,71.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,MARSHMALLOWS.,8.0,1430270.25,4391472696.01,178783.78125,0.0003256926204504,67.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SALTED PRETZELS.,2.0,357567.56,4391472696.01,178783.78,8.142315454332174e-05,94.0,0,77174998.96,4.0,0,0.0175738309907106
Conut,EXTRA DIP,EXTRA DIP,NUTELLA DIP (R),3.0,357567.56,4391472696.01,119189.18666666666,8.142315454332174e-05,94.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,EXTRA DIP,EXTRA DIP,LOTUS DIP (R),1.0,119189.19,4391472696.01,119189.19,2.7141052273487388e-05,104.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,EXTRA DIP,EXTRA DIP,CARAMEL DIP (R),2.0,238378.38,4391472696.01,119189.19,5.4282104546974776e-05,98.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,EXTRA DIP,EXTRA DIP,PASSION FRUIT DIP (P),1.0,238378.38,4391472696.01,238378.38,5.4282104546974776e-05,98.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,EXTRA DIP,EXTRA DIP,PISTACHIO DIP (P),3.0,715135.13,4391472696.01,238378.37666666668,0.0001628463113637,82.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,EXTRA DIP,EXTRA DIP,CHERRY JAM DIP (P),1.0,238378.38,4391472696.01,238378.38,5.4282104546974776e-05,98.0,0,1907027.02,17.0,0,0.0004342568318215
Conut,free mini spread,FREE MINI SPREAD,NUTELLA SPREAD MINI.,284.0,0.0,4391472696.01,0.0,0.0,110.0,0,30459.46,24.0,0,6.936046768018124e-06
Conut,free mini spread,FREE MINI SPREAD,LOTUS SPREAD MINI.,12.0,0.0,4391472696.01,0.0,0.0,110.0,0,30459.46,24.0,0,6.936046768018124e-06
Conut,free mini spread,FREE MINI SPREAD,WHITE CHOCOLATE SPREAD MINI.,53.0,0.0,4391472696.01,0.0,0.0,110.0,0,30459.46,24.0,0,6.936046768018124e-06
Conut,free mini spread,FREE MINI SPREAD,PISTACHIO SPREAD MINI.,1.0,30459.46,4391472696.01,30459.46,6.936046768018124e-06,109.0,0,30459.46,24.0,0,6.936046768018124e-06
Conut,free mini spread,FREE MINI SPREAD,NO SPREAD .,40.0,0.0,4391472696.01,0.0,0.0,110.0,0,30459.46,24.0,0,6.936046768018124e-06
Conut,FREE CONUT TOP,FREE CONUT TOP,"STRAWBERRY , (R)",828.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"BLUEBERRIES, (P)",72.0,2193081.0,4391472696.01,30459.45833333333,0.0004993953399716,55.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED OREO, (R)",64.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED LOTUS , (R)",124.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"SPRINKLES , (R)",20.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"BROWNIES , (R)",532.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,SALTED CARAMEL SAUCE . (R),8.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,WHIPPED CREAM . (P),15.0,456891.88,4391472696.01,30459.458666666666,0.0001040406969659,90.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"LOTUS SAUCE , (R)",27.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"WHITE CHOCOLATE SAUCE , (R)",21.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"CARAMEL SAUCE , (R)",367.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,NO TOPPINGS.,98.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRIES, (P)",41.0,1248837.79,4391472696.01,30459.458292682928,0.0002843779015487,72.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE CHIPS, (P)",17.0,517810.79,4391472696.01,30459.45823529412,0.0001179127882248,88.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"GRANOLA BERRIES, (P)",14.0,426432.42,4391472696.01,30459.45857142857,9.710465019797288e-05,92.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"PEANUT BUTTER CUP , (P)",7.0,213216.21,4391472696.01,30459.45857142857,4.855232509898644e-05,99.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO SAUCE . (P),42.0,1279297.25,4391472696.01,30459.45833333333,0.0002913139483167,70.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRY JAM , (P)",3.0,91378.38,4391472696.01,30459.460000000003,2.0808140304054373e-05,105.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"CHERRY JAM, (P)",5.0,152297.29,4391472696.01,30459.458,3.46802315629502e-05,103.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,GUMMY BEARS . (R),31.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"MARSHMALLOWS , (R)",26.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,CRISPY CREPE . (R),11.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"SALTED PRETZELS , (R)",2.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,NUTELLA SAUCE . (R),693.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE SAUCE , (R)",11.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,FRUIT LOOPS . (R),6.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,"WHIPPED CREAM  ,",95.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,SWITCH TO ICE CREAM,18.0,6436216.13,4391472696.01,357567.5627777778,0.0014656167931654,37.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO TOPPING,88.0,0.0,4391472696.01,0.0,0.0,110.0,0,13015459.14,10.0,0,0.0029638028153574
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SALTED CARAMEL SAUCE,(R)",2.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"STRAWBERRY,(R)",969.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,BROWNIES . (R),360.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED OREO .(R),43.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED LOTUS .(R),113.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,SPRINKLES .(R),1.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"NUTELLA SAUCE,(R)",505.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"LOTUS SAUCE,(R)",28.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,WHITE CHOCOLATE SAUCE .(R),73.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CARAMEL SAUCE, (R)",463.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,NO TOPPINGS,100.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"BLUEBERRIES , (P)",34.0,2026216.19,4391472696.01,59594.59382352941,0.0004613978795407,59.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRIES ,(P)",23.0,1370675.66,4391472696.01,59594.59391304348,0.0003121220954522,68.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE CHIPS ,(P)",4.0,238378.38,4391472696.01,59594.595,5.4282104546974776e-05,98.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PEANUT BUTTER CUPS,(P)",6.0,357567.56,4391472696.01,59594.59333333333,8.142315454332174e-05,94.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM,",5.0,297972.97,4391472696.01,59594.594,6.785262954514824e-05,96.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO SAUCE ,(P)",35.0,2085810.78,4391472696.01,59594.59371428572,0.0004749684045388,57.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRY JAM,(P)",1.0,59594.59,4391472696.01,59594.59,1.357052499817348e-05,108.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CHERRY JAM ,(P)",0.0,0.0,4391472696.01,,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"GUMMY BEARS ,(R)",6.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"MARSHMALLOWS,(R)",7.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CRISPY CREPE,(R)",4.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE SAUCE,(R)",4.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"FRUIT LOOPS,(R)",4.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM   ,",53.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SWITCH TO ICE CREAM,",9.0,2145405.38,4391472696.01,238378.37555555557,0.0004885389318142,56.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO TOPPING,",103.0,0.0,4391472696.01,0.0,0.0,110.0,0,8581621.51,12.0,0,0.0019541557249797
Conut,FREE MINI TOP,FREE MINI TOP,"NUTELLA SAUCE ,(R)",189.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,BLUEBERRIES .(P),6.0,182756.75,4391472696.01,30459.45833333333,4.161627833096832e-05,100.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,RASPBERRIES .(P),2.0,60918.92,4391472696.01,30459.46,1.3872093536036249e-05,107.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE CHIPS .(P),2.0,60918.92,4391472696.01,30459.46,1.3872093536036249e-05,107.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,GRANOLA BERRIES .(P),1.0,30459.46,4391472696.01,30459.46,6.936046768018124e-06,109.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,PEANUT BUTTER CUP .(P),1.0,30459.46,4391472696.01,30459.46,6.936046768018124e-06,109.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"WHIPPED CREAM ,(P)",6.0,182756.75,4391472696.01,30459.45833333333,4.161627833096832e-05,100.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"PISTACHIO SAUCE,(P)",10.0,304594.58,4391472696.01,30459.458,6.93604631259004e-05,95.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,RASPBERRY JAM .(P),1.0,30459.46,4391472696.01,30459.46,6.936046768018124e-06,109.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,CHERRY JAM .(P),1.0,30459.46,4391472696.01,30459.46,6.936046768018124e-06,109.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"GUMMY BEARS,(R)",3.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,MARSHMALLOWS .(R),6.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"CRISPY CREPE ,(R)",1.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,STRAWBERRY .(R),226.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"BROWNIES,(R)",141.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"CRUSHED OREO ,(R)",13.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"CRUSHED LOTUS,(R)",42.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"SPRINKLES,(R)",3.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,LOTUS SAUCE .(R),5.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"WHITE CHOCOLATE SAUCE  ,(R)",3.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"CARAMEL SAUCE  ,(R)",98.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,SALTED CARAMEL SAUCE  .(R),1.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE SAUCE .(R),0.0,0.0,4391472696.01,,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"FRUIT LOOPS ,(R)",2.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,"NO TOPPINGS ,",11.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,WHIPPED CREAM  .,36.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,switch to ice cream.,8.0,2860540.5,4391472696.01,357567.5625,0.0006513852409008,51.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,FREE MINI TOP,FREE MINI TOP,PISTACHIO TOPPING.,33.0,0.0,4391472696.01,0.0,0.0,110.0,0,3774324.26,15.0,0,0.0008594666348328
Conut,free dip,free dip,NUTELLA DIP.(R),42.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,LOTUS DIP.(R),6.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,WHITE CHOCOLATE DIP.(R),6.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,CARAMEL DIP.(R),1.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,SALTED CARAMEL DIP.(R),5.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,DARK CHOCOLATE DIP.(R),4.0,0.0,4391472696.01,0.0,0.0,110.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,CHERRY JAM DIP.(P),1.0,119189.19,4391472696.01,119189.19,2.7141052273487388e-05,104.0,0,476756.75,20.0,0,0.0001085642068168
Conut,free dip,free dip,PISTACHIO DIP.(P),3.0,357567.56,4391472696.01,119189.18666666666,8.142315454332174e-05,94.0,0,476756.75,20.0,0,0.0001085642068168
Conut,coffee type,coffee type,DECAF,8.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,coffee type,coffee type,REGULAR.,126.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,DRINK TYPE,DRINK TYPE,HOT,54.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,DRINK TYPE,DRINK TYPE,ICED,40.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,MILK OPTIONS,MILK OPTIONS,MILK OPTIONS,1.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,MILK OPTIONS,MILK OPTIONS,FULL FAT MILK,147.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,MILK OPTIONS,MILK OPTIONS,SKIMMED MILK.,15.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,MILK OPTIONS,MILK OPTIONS,LACTOSE FREE MILK.,1.0,0.0,4391472696.01,0.0,0.0,110.0,0,0.0,25.0,0,0.0
Conut,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,TOASTED MARSHMALLOWS,2.0,238378.38,4391472696.01,119189.19,5.4282104546974776e-05,98.0,0,238378.38,21.0,0,5.4282104546974776e-05
