Branch,Division,Group,Item,Qty,Total_Amount,branch_total_sales,unit_price,item_sales_share_in_branch,item_rank_in_branch,is_top10_item_in_branch,group_total_sales,group_rank_in_branch,is_top3_group_in_branch,group_sales_share_in_branch
Main Street Coffee,Bev Add-ons,Bev Add-ons,WHIPPED CREAM,10.0,1191891.88,5312181370.349999,119189.188,0.00022436957567988132,83.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,"CARAMEL  SAUCE,",6.0,540324.31,5312181370.349999,90054.05166666668,0.00010171420595987673,99.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,HAZELNUT SYRUP,9.0,810486.47,5312181370.349999,90054.05222222222,0.000152571309881048,92.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,VANILLA SYRUP,3.0,270162.16,5312181370.349999,90054.05333333333,5.085710392117128e-05,107.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,EXTRA ESPRESSO SHOT,20.0,1801081.04,5312181370.349999,90054.052,0.0003390473544545663,70.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,SWEETENED CREAM,26.0,2341405.36,5312181370.349999,90054.0523076923,0.00044076156229690887,65.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,EXTRA DECAF ESPRESSO SHOT,1.0,90054.05,5312181370.349999,90054.05,1.6952367346235146e-05,114.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,STRAWBERRY DRESSING,1.0,90054.05,5312181370.349999,90054.05,1.6952367346235146e-05,114.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Bev Add-ons,Bev Add-ons,SALTED CARAMEL SYRUP,1.0,90054.05,5312181370.349999,90054.05,1.6952367346235146e-05,114.0,0,7225513.37,14.0,0,0.001360178214232158
Main Street Coffee,Frappes,Frappes,MOCHA FRAPPE,12.0,6436216.13,5312181370.349999,536351.3441666666,0.0012115957045299344,47.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,CARAMEL MOCHA FRAPPE,10.0,5363513.44,5312181370.349999,536351.344,0.0010096630867945345,50.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,HAZELNUT MOCHA FRAPPE,1.0,536351.34,5312181370.349999,536351.34,0.00010096630792646709,100.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,CARAMEL FRAPPE,16.0,8581621.51,5312181370.349999,536351.344375,0.0016154609400007344,44.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,WHITE MOCHA FRAPPE,8.0,4290810.75,5312181370.349999,536351.34375,0.0008077304690591343,55.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,MATCHA FRAPPE,4.0,2505621.64,5312181370.349999,626405.41,0.0004716747161505358,64.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,SALTED CARAMEL FRAPPE,3.0,1609054.03,5312181370.349999,536351.3433333334,0.00030289892566186716,76.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,ESPRESSO FRAPPE,4.0,1790486.46,5312181370.349999,447621.615,0.00033705296095378455,71.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Frappes,Frappes,TOFFEE NUT FRAPPE,1.0,536351.34,5312181370.349999,536351.34,0.00010096630792646709,100.0,0,31650026.64,9.0,0,0.00595800941900346
Main Street Coffee,Shakes,Shakes,VANILLA MILKSHAKE,32.0,17163243.01,5312181370.349999,536351.3440625,0.0032309218781190036,39.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,OREO MILKSHAKE,28.0,20023783.93,5312181370.349999,715135.1403571429,0.0037694089365553247,38.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,PEANUT BUTTER MILKSHAKE,1.0,774729.73,5312181370.349999,774729.73,0.00014584022569789554,93.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,STRAWBERRY MILKSHAKE,19.0,13587567.67,5312181370.349999,715135.1405263158,0.0025578132075533347,43.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,MATCHA MILKSHAKE,1.0,893918.92,5312181370.349999,893918.92,0.00016827718364237687,90.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,SALTED CARAMEL MILKSHAKE,6.0,4648378.4,5312181370.349999,774729.7333333334,0.0008750413579523051,53.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,PISTACHIO MILKSHAKE,3.0,2681756.77,5312181370.349999,893918.9233333333,0.0005048315528095965,62.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,GRANOLA BERRIES MILKSHAKE,1.0,774729.73,5312181370.349999,774729.73,0.00014584022569789554,93.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,DOUBLE CHOCOLATE MILKSHAKE,11.0,8522027.08,5312181370.349999,774729.7345454545,0.0016042424920891802,45.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,FRUIT LOOPS MILKSHAKE,1.0,774729.73,5312181370.349999,774729.73,0.00014584022569789554,93.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Shakes,Shakes,TOFFEE NUT MILKSHAKE,2.0,1549459.47,5312181370.349999,774729.735,0.00029168045327825694,78.0,0,71394324.44,5.0,0,0.013439737739093065
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,ICED CHOCOLATE,2.0,895243.23,5312181370.349999,447621.615,0.00016852648047689227,89.0,0,114621589.52000001,3.0,1,0.021577122754083983
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,WATER,1393.0,110687022.0,5312181370.349999,79459.45585068199,0.020836453856376377,14.0,0,114621589.52000001,3.0,1,0.021577122754083983
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,HOT MILK,5.0,893918.91,5312181370.349999,178783.782,0.000168277181759911,91.0,0,114621589.52000001,3.0,1,0.021577122754083983
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,VIA SPARKLING WATER,12.0,2145405.38,5312181370.349999,178783.78166666665,0.0004038652354708001,66.0,0,114621589.52000001,3.0,1,0.021577122754083983
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,EARL GREY,4.0,1191891.89,5312181370.349999,297972.9725,0.00022436957756234718,82.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,ENGLISH BREAKFAST,4.0,1191891.88,5312181370.349999,297972.97,0.00022436957567988132,83.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,GREEN TEA,9.0,2681756.72,5312181370.349999,297972.9688888889,0.0005048315433972673,63.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,PEPPERMINT TEA,9.0,2681756.72,5312181370.349999,297972.9688888889,0.0005048315433972673,63.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,PEACH ICED TEA,4.0,1668648.63,5312181370.349999,417162.1575,0.0003141174055753407,75.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,RASPBERRY ICED TEA,3.0,1251486.47,5312181370.349999,417162.1566666667,0.00023558805371088907,81.0,0,10667432.31,12.0,0,0.0020081076993229926
Main Street Coffee,Conuts,Conuts,NO CINNAMON,22.0,0.0,5312181370.349999,0.0,0.0,118.0,0,0.0,25.0,0,0.0
Main Street Coffee,Extras and Sides,Extras and Sides,ADD ICE CREAM,169.0,80571890.82,5312181370.349999,476756.7504142011,0.015167383265509893,19.0,0,80571890.82,4.0,0,0.015167383265509893
Main Street Coffee,Delivery Service,Delivery,DELIVERY CHARGE,21.0,5005945.88,5312181370.349999,238378.37523809524,0.0009423522148435563,51.0,0,5005945.88,15.0,0,0.0009423522148435563
Main Street Coffee,Delivery Service,Delivery,SEND CUTLERY,2.0,0.0,5312181370.349999,0.0,0.0,118.0,0,5005945.88,15.0,0,0.0009423522148435563
Main Street Coffee,Delivery Service,Delivery,DONT SEND CUTLERY,1.0,0.0,5312181370.349999,0.0,0.0,118.0,0,5005945.88,15.0,0,0.0009423522148435563
Main Street Coffee,Delivery Service,Delivery,TAKE AWAY,80.0,0.0,5312181370.349999,0.0,0.0,118.0,0,5005945.88,15.0,0,0.0009423522148435563
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,NUTELLA SPREAD CONUT.,1129.0,0.0,5312181370.349999,0.0,0.0,118.0,0,91378.38,23.0,0,1.720166794568225e-05
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,LOTUS SPREAD CONUT.,15.0,0.0,5312181370.349999,0.0,0.0,118.0,0,91378.38,23.0,0,1.720166794568225e-05
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,WHITE CHOCOLATE SPREAD CONUT.,264.0,0.0,5312181370.349999,0.0,0.0,118.0,0,91378.38,23.0,0,1.720166794568225e-05
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,PISTACHIO SPREAD CONUT.,3.0,91378.38,5312181370.349999,30459.460000000003,1.720166794568225e-05,113.0,0,91378.38,23.0,0,1.720166794568225e-05
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,NO SPREAD.,23.0,0.0,5312181370.349999,0.0,0.0,118.0,0,91378.38,23.0,0,1.720166794568225e-05
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NUTELLA SPREAD CHIMNEY.,1250.0,0.0,5312181370.349999,0.0,0.0,118.0,0,238378.38,20.0,0,4.487391588896261e-05
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,LOTUS SPREAD CHIMNEY.,28.0,0.0,5312181370.349999,0.0,0.0,118.0,0,238378.38,20.0,0,4.487391588896261e-05
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,WHITE CHOCOLATE SPREAD CHIMNEY.,156.0,0.0,5312181370.349999,0.0,0.0,118.0,0,238378.38,20.0,0,4.487391588896261e-05
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,PISTACHIO SPREAD CHIMNEY.,4.0,238378.38,5312181370.349999,59594.595,4.487391588896261e-05,108.0,0,238378.38,20.0,0,4.487391588896261e-05
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NO SPREAD,29.0,0.0,5312181370.349999,0.0,0.0,118.0,0,238378.38,20.0,0,4.487391588896261e-05
Main Street Coffee,ITEMS,ITEMS,CLASSIC CHIMNEY,162.0,96543244.34,5312181370.349999,595945.9527160494,0.018173936017858355,16.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI THE ONE,180.0,91298920.22,5312181370.349999,507216.2234444444,0.017186709913480355,17.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI THE ORIGINAL,131.0,62455134.3,5312181370.349999,476756.7503816794,0.011756965725717506,21.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT THE ORIGINAL,364.0,314781298.21,5312181370.349999,864783.7862912087,0.05925650429914825,3.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY THE ORIGINAL,216.0,257448648.39,5312181370.349999,1191891.8906944443,0.04846382878170398,4.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT THE ONE,641.0,573002028.81,5312181370.349999,893918.9217004679,0.10786567491995233,2.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY THE ONE,835.0,1044991214.56,5312181370.349999,1251486.484502994,0.1967160271282585,1.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI PISTACHIO,61.0,38210730.08,5312181370.349999,626405.4111475409,0.007193039434472931,28.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT PISTACHIO,165.0,167162838.03,5312181370.349999,1013108.1092727273,0.03146783333924201,9.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY PISTACHIO,140.0,200237837.23,5312181370.349999,1430270.2659285713,0.03769408897588282,7.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI BOSTON CHEESECAKE,45.0,24135810.49,5312181370.349999,536351.3442222222,0.00454348389245787,35.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT BOSTON CHEESECAKE,95.0,87815946.11,5312181370.349999,924378.3801052632,0.01653105193285487,18.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY BOSTON CHEESECAKE,76.0,99642161.95,5312181370.349999,1311081.0782894737,0.01875729667404691,15.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI BERRY MIX,60.0,30432973.41,5312181370.349999,507216.2235,0.005728903305120941,32.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT BERRY MIX,160.0,143027027.47,5312181370.349999,893918.9216875,0.026924349433606876,10.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY BERRY MIX,91.0,113885270.09,5312181370.349999,1251486.4845054946,0.0214385131361764,13.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,ICE CREAM BOWL,225.0,134087839.36,5312181370.349999,595945.952711111,0.025241577802371882,11.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT BITES,38.0,24910540.77,5312181370.349999,655540.5465789473,0.004689324221691387,34.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CINNAMON SUGAR RINGS,14.0,5840270.19,5312181370.349999,417162.15642857144,0.0010994109166899938,49.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHOCOLATE CHIPS RINGS,4.0,1907027.0,5312181370.349999,476756.75,0.00035899131958183747,68.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT TRIPLE CHOCOLATE,271.0,250506541.01,5312181370.349999,924378.3801107011,0.047157000777158155,5.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,MINI TRIPLE CHOCOLATE,103.0,55244188.45,5312181370.349999,536351.3441747574,0.010399529797372143,22.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY TRIPLE CHOCOLATE,167.0,218950540.08,5312181370.349999,1311081.0783233533,0.04121669137693132,6.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CHIMNEY COMBO.,14.0,55065405.49,5312181370.349999,3933243.2492857142,0.010365874515758853,23.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,CONUT COMBO,19.0,52085675.54,5312181370.349999,2741351.3442105264,0.009804950529497503,24.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,THE SHARING BOX.,39.0,65077297.58,5312181370.349999,1668648.655897436,0.012250579007567338,20.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,THE ONE CONUT,19.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,THE ONE MINI,39.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,THE ONE CHIMNEY,14.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,PISTACHIO CONUT,19.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,PISTACHIO MINI,39.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,PISTACHIO CHIMNEY,14.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE CONUT,19.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE MINI,39.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE CHIMNEY,14.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE CONUT,19.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE MINI,39.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE CHIMNEY,14.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TIRAMISU MINI CONUT,67.0,39928378.8,5312181370.349999,595945.9522388059,0.007516380939638224,26.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TIRAMISU CONUT,131.0,124910270.53,5312181370.349999,953513.5154961832,0.02351393181475092,12.0,0,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,ITEMS,ITEMS,TIRAMISU CHIMNEY,136.0,178307026.65,5312181370.349999,1311081.0783088235,0.033565688785631966,8.0,1,4551892085.14,1.0,1,0.8568781387146225
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,NUTELLA SPREAD MINI,1.0,59594.59,5312181370.349999,59594.59,1.1218478031007727e-05,116.0,0,119189.18,22.0,0,2.2436956062015455e-05
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,LOTUS SPREAD MINI,1.0,59594.59,5312181370.349999,59594.59,1.1218478031007727e-05,116.0,0,119189.18,22.0,0,2.2436956062015455e-05
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,"NO SPREAD,.",61.0,0.0,5312181370.349999,0.0,0.0,118.0,0,119189.18,22.0,0,2.2436956062015455e-05
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NUTELLA SPREAD CONUT,15.0,1350810.78,5312181370.349999,90054.052,0.00025428551584092475,80.0,0,2190432.39,18.0,0,0.0004123414163202189
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,LOTUS SPREAD CONUT,7.0,630378.37,5312181370.349999,90054.05285714286,0.00011866657518857771,97.0,0,2190432.39,18.0,0,0.0004123414163202189
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,WHITE CHOCOLATE SPREAD CONUT,1.0,90054.05,5312181370.349999,90054.05,1.6952367346235146e-05,114.0,0,2190432.39,18.0,0,0.0004123414163202189
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,PISTACHIO SPREAD CONUT,1.0,119189.19,5312181370.349999,119189.19,2.2436957944481304e-05,112.0,0,2190432.39,18.0,0,0.0004123414163202189
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NO SPREAD..,238.0,0.0,5312181370.349999,0.0,0.0,118.0,0,2190432.39,18.0,0,0.0004123414163202189
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,NUTELLA SPREAD CHIMNEY,16.0,2860540.5,5312181370.349999,178783.78125,0.0005384869793727562,60.0,0,4112026.97,16.0,0,0.0007740750330836454
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,LOTUS SPREAD CHIMNEY,5.0,893918.91,5312181370.349999,178783.782,0.000168277181759911,91.0,0,4112026.97,16.0,0,0.0007740750330836454
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,WHITE CHOCOLATE SPREAD CHIMNEY,2.0,357567.56,5312181370.349999,178783.78,6.731087195097806e-05,105.0,0,4112026.97,16.0,0,0.0007740750330836454
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,"NO SPREAD,,",197.0,0.0,5312181370.349999,0.0,0.0,118.0,0,4112026.97,16.0,0,0.0007740750330836454
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED OREO (R),6.0,540324.31,5312181370.349999,90054.05166666668,0.00010171420595987673,99.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED LOTUS (R),5.0,450270.26,5312181370.349999,90054.052,8.476183861364158e-05,103.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BROWNIES (R),3.0,270162.16,5312181370.349999,90054.05333333333,5.085710392117128e-05,107.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PEANUT BUTTER CUPS (P),5.0,595945.94,5312181370.349999,119189.188,0.00011218478783994066,98.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRISPY CREPE (R),2.0,180108.1,5312181370.349999,90054.05,3.390473469247029e-05,109.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,STRAWBERRIES (R),33.0,2971783.72,5312181370.349999,90054.05212121212,0.0005594281356030207,59.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BLUEBERRIES (P),23.0,2741351.31,5312181370.349999,119189.18739130435,0.000516050021428275,61.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRIES (P),17.0,2026216.19,5312181370.349999,119189.18764705882,0.0003814282775263188,67.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SPRINKLES (R),11.0,990594.57,5312181370.349999,90054.05181818182,0.00018647604457351828,86.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE SAUCE (R),2.0,180108.1,5312181370.349999,90054.05,3.390473469247029e-05,109.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,WHIPPED  CREAM (P),4.0,476756.75,5312181370.349999,119189.1875,8.974782989545937e-05,102.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,NUTELLA SAUCE (R),9.0,810486.47,5312181370.349999,90054.05222222222,0.000152571309881048,92.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PISTACHIO SAUCE (P),3.0,357567.56,5312181370.349999,119189.18666666666,6.731087195097806e-05,105.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,"WHITE CHOCOLATE SAUCE, (R)",11.0,990594.57,5312181370.349999,90054.05181818182,0.00018647604457351828,86.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),4.0,360216.21,5312181370.349999,90054.0525,6.780947126740643e-05,104.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),8.0,953513.5,5312181370.349999,119189.1875,0.00017949565979091873,87.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),3.0,270162.16,5312181370.349999,90054.05333333333,5.085710392117128e-05,107.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),2.0,238378.38,5312181370.349999,119189.19,4.487391588896261e-05,108.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),1.0,119189.19,5312181370.349999,119189.19,2.2436957944481304e-05,112.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CHERRY JAM (P),2.0,238378.38,5312181370.349999,119189.19,4.487391588896261e-05,108.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),10.0,900540.52,5312181370.349999,90054.052,0.00016952367722728316,88.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),15.0,1350810.78,5312181370.349999,90054.052,0.00025428551584092475,80.0,0,18013459.13,11.0,0,0.003390972158921818
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,10.0,1787837.81,5312181370.349999,178783.78100000002,0.00033655436163735616,73.0,0,57151215.46,6.0,0,0.010758521118836446
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,17.0,3039324.28,5312181370.349999,178783.78117647057,0.0005721424153482453,58.0,0,57151215.46,6.0,0,0.010758521118836446
Main Street Coffee,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,1.0,178783.78,5312181370.349999,178783.78,3.365543597548903e-05,110.0,0,57151215.46,6.0,0,0.010758521118836446
